CustID,Age,Province,Years,CreditLimit,Payment,Min_payment,Ndefault,Balance,Balance_Freq,N_purchases,LastPurchase,MaxPurchase,Inst_purchase,Advance,Count_Advance_Tx,Purchase_Freq,Installment_Freq,Advance_Freq,Pct_full_payment
3593,22,Nontaburi,6,30000,5514.31723,5656.27471,0,19229.43603,1,2,1108,1108,0,0,0.166667,0,0,0,0
3594,33,Bangkok,6,30000,70942.54317,2487.88237,0,1672.44974,0.272727,0,0,0,0,7652.022954,0,0,0.083333,3,0.25
3596,27,Nontaburi,6,30000,1605.54337,1668.79157,0,45.98902,0.363636,2,511.6,0,511.6,0,0.166667,0.083333,0,0,1
3597,24,Nontaburi,6,30000,1825.33898,1550.60934,0,221.87914,1,0,0,0,0,884.91162,0,0,0.083333,1,0.083333
3598,27,Bangkok,6,30000,90007.06634,42552.97059,0,31532.51957,1,24,33981.2,958.4,33022.8,33652.82973,1,1,0.333333,4,0.166667
3599,32,Nontaburi,6,30000,32915.67762,1441.95071,0,5341.68335,0.909091,60,39168,21703.7,17464.3,647.030514,0.909091,0.545455,0.090909,1,0.571429
3600,24,Nontaburi,6,30000,25153.8256,569.37337,0,1010.83401,0.909091,9,5533.6,1400,4133.6,10318.6061,0.666667,0.666667,0.166667,2,0
3601,29,Nontaburi,6,30000,5481.82704,5155.20727,0,21220.66396,1,0,0,0,0,6293.836374,0,0,0.25,9,0
3602,37,Bangkok,6,30000,43616.79346,9434.6896,0,26514.84926,1,23,9081.5,0,9081.5,6051.838536,1,1,0.333333,9,0.083333
3603,21,Nontaburi,6,30000,13601.17166,15626.65426,0,29170.79199,1,0,0,0,0,5064.503568,0,0,0.416667,13,0
3604,23,Nontaburi,6,30000,1846.0455,1006.87061,0,241.76932,1,4,1898.5,1898.5,0,0,0.333333,0,0,0,0
3605,22,Nontaburi,6,30000,7293.34233,1641.06431,0,862.06262,1,22,6262.8,2107,4155.8,0,0.833333,0.666667,0,0,0
3606,30,Bangkok,6,30000,41731.19357,55734.63031,0,31392.67322,1,86,53933.6,20944.4,32989.2,0,1,1,0,0,0
3607,24,Nontaburi,6,30000,2480.76679,1855.02626,0,379.11473,0.818182,12,2540,840,1700,0,0.666667,0.5,0,0,0.5
3608,27,Nontaburi,6,30000,3464.94649,1591.36566,0,6833.91465,0.636364,0,0,0,0,10716.42235,0,0,0.083333,4,0
3610,25,Nontaburi,5,30000,3354.72854,1222.80528,0,494.33937,1,9,3870,0,3870,0,1,0.888889,0,0,1
3611,30,Nontaburi,6,30000,15029.62138,1100.71016,0,917.05554,1,27,14681,14681,0,0,0.833333,0,0,0,0.5
3612,28,Nontaburi,3,30000,0,0,0,3875.85128,0.333333,0,0,0,0,14966.98783,0,0,0.333333,21,0
3613,28,Nontaburi,6,30000,16393.44093,1614.67632,0,1053.85636,1,8,15363.1,3449.1,11914,0,0.666667,0.416667,0,0,0.625
3614,20,Nontaburi,6,30000,8691.93769,9107.03762,0,28439.42194,1,0,0,0,0,1601.854464,0,0,0.583333,10,0
3615,21,Nontaburi,6,30000,13383.03471,5986.49198,0,19067.03614,1,12,7800,0,7800,0,1,1,0,0,0
3616,33,Nontaburi,6,30000,10433.96353,10469.55311,1,27727.90822,1,45,3379.8,0,3379.8,1189.111344,1,1,0.416667,7,0
3617,28,Nontaburi,6,30000,1525.92178,1256.84033,0,79.50803,0.636364,7,922,0,922,0,0.583333,0.583333,0,0,0.166667
3618,27,Nontaburi,6,30000,19693.08069,1005.3897,0,467.73238,0.545455,16,21665.6,0,21665.6,0,0.666667,0.583333,0,0,0.4
3619,21,Nontaburi,6,30000,20438.14652,3248.63481,0,8558.11816,1,42,19601.8,3061.8,16540,1631.032428,1,0.916667,0.083333,1,0.1
3620,22,Nontaburi,6,30000,4139.20617,1220.63597,0,795.17489,0.818182,3,3353.8,2700,653.8,0,0.25,0.083333,0,0,0.111111
3621,26,Nontaburi,6,30000,2857.85253,525.29089,0,70.47482,0.545455,11,3210.7,3210.7,0,0,0.916667,0,0,0,0
3622,23,Nontaburi,6,30000,1371.05608,1245.44483,0,156.67283,1,12,1474.8,0,1474.8,0,1,1,0,0,0.416667
3623,27,Nontaburi,6,30000,12623.20878,1328.89435,0,223.22215,0.363636,5,4480,1900,2580,0,0.333333,0.25,0,0,1
3624,33,Nontaburi,6,30000,28172.69516,5230.86888,0,18868.11282,1,2,1467.3,1467.3,0,19496.26208,0.166667,0,0.416667,10,0.083333
3625,28,Nontaburi,6,30000,8096.78399,1484.87769,0,996.43727,1,14,6776.8,6556.8,220,0,1,0.083333,0,0,0.272727
3626,21,Nontaburi,6,30000,1017.826,2032.85024,0,2298.78735,0.272727,0,0,0,0,5569.856454,0,0,0.090909,1,0
3627,28,Nontaburi,6,30000,9368.56845,1639.34517,0,2069.78089,1,0,0,0,0,3003.990414,0,0,0.090909,2,0.090909
3628,23,Nontaburi,5,30000,14500.4403,2299.14965,0,9066.13422,0.888889,0,0,0,0,13336.60921,0,0,0.666667,11,0.142857
3629,26,Nontaburi,6,30000,1808.65117,3018.42645,0,7986.93995,1,0,0,0,0,11194.84811,0,0,0.666667,11,0
3630,21,Nontaburi,6,30000,40470.49777,16827.37989,0,26719.79402,1,43,14696.6,14274.3,422.3,12901.63493,0.666667,0.166667,0.25,19,0
3631,32,Nontaburi,6,30000,34979.25485,5128.76256,0,11844.34511,0.818182,2,998,998,0,20673.1173,0.083333,0,0.583333,48,0.111111
3632,24,Nontaburi,6,30000,897.00598,143.69082,0,31.98999,0.090909,1,458.7,0,458.7,0,0.083333,0.083333,0,0,0
3633,25,Bangkok,6,30000,47523.79612,82969.12755,0,35835.15054,1,110,56837.1,2199.8,54637.3,0,1,1,0,0,0
3634,26,Nontaburi,6,30000,15127.70602,6152.08288,0,21339.01379,1,13,3030.3,90.3,2940,0,1,1,0,0,0
3635,23,Nontaburi,6,30000,1759.11508,1452.44181,0,1002.08311,0.909091,0,0,0,0,1092.863796,0,0,0.090909,1,0
3636,29,Nontaburi,6,30000,4953.98338,3799.1166,0,17478.76077,1,0,0,0,0,16646.3152,0,0,0.25,7,0
3637,32,Nontaburi,6,30000,18485.37683,25327.28316,0,28114.86863,1,13,6925.2,6925.2,0,3822.505194,1,0,0.25,5,0
3638,25,Nontaburi,6,30000,6769.56491,2323.09851,0,9005.57796,1,20,18655.5,18655.5,0,3499.9089,0.583333,0,0.25,7,0.090909
3639,26,Nontaburi,6,30000,16178.84909,2559.31146,0,11908.00122,1,51,18647.9,10022.2,8625.7,0,0.916667,0.75,0,0,0
3640,32,Nontaburi,6,30000,18097.65794,6384.75926,0,25801.69522,1,0,0,0,0,23472.24994,0,0,0.25,10,0
3641,26,Nontaburi,6,30000,15586.73423,2235.38858,0,392.41601,1,12,1995.6,0,1995.6,0,1,1,0,0,0.25
3642,29,Nontaburi,6,30000,2808.3786,1190.87402,0,437.62299,1,15,4222.4,3472.4,750,0,1,1,0,0,0
3643,28,Nontaburi,6,30000,2074.48103,133505.5682,0,29484.47663,1,0,0,0,0,9235.711332,0,0,0.333333,13,0
3644,26,Nontaburi,6,30000,5242.4945,8316.5824,0,25443.78002,1,26,11085.4,11085.4,0,0,0.583333,0,0,0,0
3645,34,Nontaburi,6,30000,61125.12276,0,0,0,0,0,0,0,0,2793.430146,0,0,0.083333,1,0
3646,28,Nontaburi,6,30000,48.41543,1117.41197,0,152.57465,0.636364,2,2382.5,0,2382.5,0,0.083333,0.083333,0,0,0
3647,27,Nontaburi,6,30000,2632.38508,3346.18726,1,10183.50846,1,0,0,0,0,4300.913562,0,0,0.090909,3,0
3648,28,Nontaburi,6,30000,719.0595,915.26002,0,106.78354,0.727273,1,500,500,0,0,0.083333,0,0,0,0
3649,20,Nontaburi,6,30000,20971.61809,2457.46831,0,10333.71763,1,39,23619.7,15910.5,7709.2,2194.137216,1,1,0.083333,1,0.083333
3650,31,Nontaburi,6,30000,6527.59069,60385.67518,0,27625.36531,1,0,0,0,0,2873.60067,0,0,0.083333,1,0
3651,26,Nontaburi,6,30000,3470.1723,137.14895,0,9.20339,0.454545,10,3434,0,3434,0,0.833333,0.833333,0,0,0
3652,22,Nontaburi,6,30000,7864.07104,1796.22447,0,794.32369,0.636364,17,7998.3,810,7188.3,0,0.583333,0.5,0,0,1
3653,29,Nontaburi,3,30000,5828.28406,3189.4963,0,14946.9695,0.666667,0,0,0,0,18123.12885,0,0,0.5,20,0
3654,26,Nontaburi,6,30000,1126.1746,994.23595,0,53.13086,0.545455,7,717.5,0,717.5,0,0.583333,0.583333,0,0,0.142857
3655,24,Nontaburi,6,30000,0,0,0,27.77589,0.090909,0,0,0,0,812.036796,0,0,0.083333,1,0
3656,23,Nontaburi,6,30000,6362.24436,6754.60542,0,19643.69476,0.727273,0,0,0,0,16238.96314,0,0,0.083333,1,0
3657,31,Nontaburi,6,30000,6571.90307,6333.70465,1,22662.20776,1,1,1253.2,1253.2,0,2604.071358,0.083333,0,0.083333,1,0
3658,32,Nontaburi,6,30000,22392.23522,1885.229,0,2622.5861,1,41,22697.4,6145,16552.4,1757.84652,1,1,0.083333,1,1
3659,26,Nontaburi,5,30000,0,0,0,1161.72752,0.111111,0,0,0,0,11207.96804,0,0,0.111111,6,0
3660,25,Nontaburi,6,30000,12232.3593,19333.76383,0,28273.67195,1,9,6783.2,1950,4833.2,1053.403098,0.333333,0.25,0.083333,1,0
3661,26,Nontaburi,6,29000,29289.09865,27333.17012,0,2796.08696,1,12,30349.2,0,30349.2,0,1,1,0,0,0.083333
3662,39,Bangkok,6,29000,79435.7021,1974.16104,0,6350.90434,0.818182,48,57587.1,22523.7,35063.4,0,0.75,0.75,0,0,1
3663,27,Nontaburi,6,29000,5562.13673,10494.16303,0,24377.3951,1,15,10939.3,6952.9,3986.4,4936.202748,1,1,0.166667,4,0
3664,23,Nontaburi,4,29000,0,0,0,27308.43802,1,1,29000,29000,0,0,0.125,0,0,0,0
3665,24,Nontaburi,6,29000,28372.04108,3502.7437,0,6846.58511,1,12,1846.8,0,1846.8,0,1,1,0,0,0.4
3666,31,Nontaburi,6,29000,30929.37061,6815.29737,0,20084.61205,1,0,0,0,0,14616.64457,0,0,0.083333,4,0.083333
3668,28,Nontaburi,6,29000,18778.81775,5473.87346,0,13847.92038,1,4,1333.4,0,1333.4,0,0.333333,0.333333,0,0,0
3669,29,Nontaburi,6,29000,17211.23332,14103.4689,0,25406.64814,1,12,3832.8,0,3832.8,0,1,1,0,0,0
3670,26,Nontaburi,6,29000,2431.37299,1120.19269,0,18.16814,0.090909,1,210.5,0,210.5,0,0.083333,0.083333,0,0,0
3671,25,Nontaburi,6,29000,4456.52564,11468.00921,0,24931.34397,1,11,2530,280,2250,15736.55786,0.833333,0.75,0.333333,8,0
3672,20,Nontaburi,6,29000,10977.60409,13303.85356,0,22284.7847,1,31,9791.1,1970.5,7820.6,4856.663436,1,1,0.166667,2,0
3673,26,Nontaburi,6,29000,6394.84442,6402.61805,0,26898.95528,1,0,0,0,0,1621.208778,0,0,0.083333,1,0
3674,34,Nontaburi,6,28500,20733.74513,8744.22722,0,23746.63583,1,42,22422.6,12229.6,10193,1370.790966,1,1,0.083333,2,0
3675,34,Bangkok,6,28000,116287.1557,20009.90921,1,23929.17738,1,217,124624.4,124624.4,0,0,0.916667,0,0,0,0
3676,22,Nontaburi,6,28000,11484.09463,1831.77287,0,2884.74257,1,67,10250.3,0,10250.3,0,1,1,0,0,0.083333
3677,23,Nontaburi,6,28000,3734.33094,39453.8539,0,25725.08325,1,1,640,640,0,1492.144572,0.083333,0,0.083333,2,0
3678,22,Nontaburi,6,28000,12960.41874,1936.07553,0,2764.46975,1,21,14293.9,1000,13293.9,0,1,1,0,0,0.1
3679,29,Nontaburi,6,28000,28599.47327,25958.76353,0,3412.33281,1,7,2770.6,0,2770.6,0,0.583333,0.5,0,0,0.75
3680,28,Chaingmai,6,28000,7199.14581,8672.18309,0,18176.18232,1,26,6231.9,0,6231.9,2450.604114,1,0.916667,0.083333,1,0
3681,28,Nontaburi,6,27500,10436.17154,13425.22124,0,25167.53364,1,14,6066.2,5989.5,76.7,0,0.833333,0.083333,0,0,0
3682,23,Nontaburi,6,27500,7505.34962,8832.49328,0,25712.84657,1,0,0,0,0,1557.667458,0,0,0.416667,7,0
3683,31,Nontaburi,6,27500,9330.1991,6023.87923,0,25372.57188,1,0,0,0,0,3345.15879,0,0,0.166667,2,0
3684,28,Nontaburi,6,27500,1958.30629,263789.0782,0,30037.11667,1,7,3494.5,0,3494.5,0,0.636364,0.636364,0,0,0
3685,21,Nontaburi,6,27200,6202.04737,1400.98388,0,58.01666,0.272727,2,889.7,330,559.7,0,0.166667,0.083333,0,0,1
3686,26,Bangkok,4,27000,691.63384,994.01747,0,416.42389,0.857143,1,759.9,759.9,0,0,0.142857,0,0,0,0
3687,24,Nontaburi,6,27000,4516.00059,1999.55286,1,3888.73921,0.727273,15,15791.5,14623.5,1168,0,0.583333,0.25,0,0,0
3688,23,Nontaburi,6,27000,11254.97981,1929.79922,0,4545.80913,1,16,12295.7,12295.7,0,0,0.416667,0,0,0,0
3689,31,Nontaburi,6,27000,11645.52612,12836.00242,0,16701.46578,0.727273,31,34209.7,34209.7,0,0,0.25,0,0,0,0.125
3690,30,Nontaburi,6,27000,56512.20766,2636.19684,0,10345.55485,1,63,57876.6,50930,6946.6,0,0.833333,0.75,0,0,0.583333
3691,22,Nontaburi,6,27000,2390.05926,1713.62848,0,2106.18047,1,10,2900,0,2900,0,0.833333,0.833333,0,0,0
3692,24,Bangkok,6,27000,0,0,0,0,0,3,633,0,633,0,0.25,0.25,0,0,0
3693,25,Nontaburi,6,27000,9387.88924,1503.26767,0,1036.11789,1,13,9602.4,0,9602.4,0,1,0.818182,0,0,0.2
3694,22,Nontaburi,6,27000,6149.98015,2370.22164,0,6634.15354,1,6,6081.8,6081.8,0,5577.851538,0.333333,0,0.25,9,0
3695,28,Nontaburi,6,27000,4698.41016,1101.28101,0,105.64262,0.545455,8,2402.5,2402.5,0,0,0.5,0,0,0,1
3696,20,Nontaburi,6,27000,6474.06275,46235.42177,0,20014.07378,1,68,47933.5,11314.2,36619.3,0,1,1,0,0,0
3697,25,Nontaburi,6,27000,5552.86351,6172.76328,0,24399.76275,1,11,4995.9,0,4995.9,0,0.916667,0.916667,0,0,0
3698,25,Bangkok,6,27000,1234.00772,442.5482,0,81.72299,0.636364,6,1140,0,1140,0,0.5,0.5,0,0,0.545455
3699,28,Nontaburi,6,27000,3834.14493,1634.63142,0,1206.58015,1,4,3491.2,3491.2,0,0,0.25,0,0,0,0
3701,28,Nontaburi,4,27000,3879.44071,1136.0971,0,493.78783,0.375,3,5423.4,5423.4,0,0,0.25,0,0,0,1
3702,24,Nontaburi,6,26000,0,0,0,23024.79845,1,0,0,0,0,5169.445308,0,0,0.75,9,0
3703,25,Bangkok,6,26000,0,0,0,1471.80819,0.636364,0,0,0,0,11060.5613,0,0,0.166667,6,0
3704,26,Nontaburi,6,26000,0,0,0,21740.18945,1,5,3771,1776.2,1994.8,2333.097396,0.333333,0.25,0.166667,2,0
3705,20,Nontaburi,6,26000,30783.74295,4021.02876,0,10809.56258,1,7,3867.8,3867.8,0,13250.82184,0.333333,0,0.333333,7,0.090909
3706,24,Nontaburi,6,26000,6872.63236,6320.40291,0,24037.5955,1,8,3671.6,3671.6,0,0,0.333333,0,0,0,0
3707,26,Nontaburi,6,26000,28759.99728,4897.50966,0,12690.19947,0.818182,13,4454.6,0,4454.6,0,1,1,0,0,0
3708,29,Nontaburi,6,26000,9036.03701,5195.61892,0,789.10866,0.909091,9,8281.4,3010,5271.4,0,0.416667,0.166667,0,0,0.285714
3709,31,Nontaburi,6,26000,12611.1301,12091.24265,0,25084.05988,1,29,8750.5,5099,3651.5,0,1,1,0,0,0
3710,23,Bangkok,6,26000,0,0,0,0,0,1,612.1,612.1,0,0,0.083333,0,0,0,0
3711,22,Nontaburi,6,26000,7665.73245,2921.03091,1,8174.39653,1,1,10910,10910,0,0,0.083333,0,0,0,0
3712,21,Nontaburi,6,26000,6933.02893,2279.55037,0,6397.3038,1,8,9510.5,7850.5,1660,0,0.5,0.083333,0,0,0
3713,29,Nontaburi,6,25500,1790.83715,2121.19486,0,7033.68382,1,6,640,0,640,0,0.5,0.416667,0,0,0
3714,20,Bangkok,6,25000,2545.90662,732.03221,0,410.89489,0.454545,8,5190,0,5190,0,0.416667,0.333333,0,0,0.25
3715,22,Nontaburi,6,25000,13998.2834,13224.46601,0,10788.88565,1,18,31078.5,22217.4,8861.1,0,0.666667,0.5,0,0,0
3717,28,Nontaburi,6,25000,5400.22225,3528.83804,0,15763.05029,1,0,0,0,0,2297.451282,0,0,0.416667,6,0
3718,28,Nontaburi,6,25000,10977.8942,1766.10605,0,4086.56365,1,12,9416.4,0,9416.4,0,1,1,0,0,0.083333
3719,29,Nontaburi,6,25000,10612.92471,6891.18919,0,22351.03331,1,12,7206,7206,0,4339.852344,1,0,0.083333,1,0
3720,26,Nontaburi,6,25000,16861.96344,3033.61632,0,9032.9781,1,39,26974.8,1505,25469.8,0,1,1,0,0,0
3721,22,Nontaburi,6,25000,5427.463,6282.11031,0,22298.57287,1,1,456.5,456.5,0,0,0.083333,0,0,0,0
3722,24,Nontaburi,6,25000,29144.19813,21736.80619,0,23021.84366,1,62,28565.7,9228.4,19337.3,0,1,1,0,0,0
3723,21,Nontaburi,6,25000,27159.72095,9563.30023,0,13299.67543,1,36,20091.2,12966.8,7124.4,10582.7675,1,1,0.25,10,0
3724,30,Nontaburi,6,25000,19263.1853,19331.73023,0,24598.62339,1,12,6780,6780,0,5563.51002,1,0,0.25,4,0
3725,26,Bangkok,6,25000,3470.8638,1493.01101,0,169.3339,0.454545,5,1744.2,0,1744.2,0,0.333333,0.25,0,0,0.75
3726,26,Nontaburi,6,25000,25507.99492,1572.69321,0,1434.43832,0.636364,7,16310,0,16310,0,0.583333,0.583333,0,0,1
3727,27,Nontaburi,6,25000,6979.77603,1838.58351,0,791.89929,1,24,6991.2,0,6991.2,0,1,1,0,0,0.583333
3728,25,Bangkok,6,25000,0,0,0,1506.99542,0.363636,5,6486.4,3300,3186.4,0,0.333333,0.25,0,0,0
3729,28,Nontaburi,6,25000,1821.77646,2007.59856,0,5419.15572,0.636364,5,13777.2,13777.2,0,0,0.25,0,0,0,0
3730,22,Nontaburi,6,25000,13702.35544,3738.93161,0,12658.05627,0.818182,0,0,0,0,16923.1705,0,0,0.25,3,0
3731,28,Nontaburi,6,25000,14939.19986,3829.89143,0,15349.69344,1,23,14761.9,14761.9,0,0,1,0,0,0,0
3732,25,Chaingmai,6,25000,33013.34578,1803.38402,0,2237.72475,1,32,36540.8,2914.1,33626.7,0,1,1,0,0,0.333333
3733,25,Nontaburi,6,25000,6419.43628,1566.44197,0,476.368,0.727273,7,3792.8,0,3792.8,0,0.583333,0.583333,0,0,1
3734,28,Bangkok,6,25000,1684.25788,1694.73399,0,1814.63092,1,3,1333.9,1333.9,0,1314.863154,0.25,0,0.166667,2,0
3735,25,Nontaburi,6,25000,35949.89864,4452.15577,0,10680.31748,0.727273,5,989.7,0,989.7,0,0.416667,0.416667,0,0,0
3736,28,Nontaburi,6,25000,14032.66638,5135.47978,0,19464.47038,1,5,4113.8,4113.8,0,594.468486,0.25,0,0.083333,1,0
3737,28,Nontaburi,6,25000,37473.67504,826.31551,0,3942.69079,0.363636,1,5250,5250,0,12022.96711,0.083333,0,0.25,12,0
3738,22,Nontaburi,6,25000,5348.18301,289.94494,0,283.94518,0.181818,6,3793,0,3793,0,0.166667,0.166667,0,0,0.181818
3739,28,Nontaburi,4,25000,2608.43536,3253.12921,0,15755.08838,0.875,0,0,0,0,11867.00863,0,0,0.125,1,0
3740,28,Nontaburi,6,25000,11363.40121,4283.53499,0,18224.3199,1,3,1772.3,702.6,1069.7,0,0.083333,0.083333,0,0,0
3741,20,Nontaburi,6,25000,5189.49471,12233.35721,0,18195.29197,1,5,2192.6,2192.6,0,5867.55828,0.25,0,0.333333,7,0
3742,31,Phuket,6,25000,19802.13325,1494.93574,0,4875.84965,0.727273,27,47682.7,47682.7,0,0,0.727273,0,0,0,0.454545
3743,22,Nontaburi,6,25000,5229.17982,1703.97605,0,8259.77042,1,0,0,0,0,5426.761566,0,0,0.166667,4,0
3744,33,Nontaburi,6,25000,53389.01791,1731.82819,0,5420.51302,1,64,48969,7214.6,41754.4,5765.850498,1,0.916667,0.083333,2,1
3745,26,Nontaburi,6,25000,4291.12894,1716.492,0,3302.73411,1,6,538,538,0,0,0.25,0,0,0,0
3746,26,Bangkok,6,25000,2917.19987,282.42152,0,165.53858,0.272727,3,3081.6,3081.6,0,0,0.25,0,0,0,0
3747,20,Nontaburi,6,25000,16330.50111,1943.43579,0,1608.16558,1,20,17557.6,17557.6,0,0,1,0,0,0,0.916667
3748,28,Nontaburi,6,25000,3816.72065,10032.65207,0,22850.68731,1,0,0,0,0,7039.865244,0,0,0.166667,5,0
3749,24,Nontaburi,6,25000,8876.77869,1320.20035,0,411.46561,1,12,8250,0,8250,0,1,1,0,0,0.727273
3750,29,Nontaburi,6,25000,14717.2027,1563.26043,1,1261.21035,0.454545,1,5900,5900,0,0,0.083333,0,0,0,0
3751,29,Nontaburi,5,25000,14027.6066,1589.16575,0,6452.99519,1,12,13108.4,6900,6208.4,458.166174,0.8,0.6,0.1,1,0
3752,28,Bangkok,6,25000,1764.15802,1844.70935,0,2693.09231,1,19,2802.5,0,2802.5,0,0.916667,0.916667,0,0,0
3753,26,Nontaburi,6,25000,18584.353,2188.25218,0,3641.40613,1,5,14623.8,14623.8,0,0,0.333333,0,0,0,0.083333
3754,30,Nontaburi,6,25000,16233.47254,1940.37041,0,1237.91796,0.727273,41,12025,0,12025,0,0.666667,0.583333,0,0,0.833333
3755,28,Nontaburi,6,25000,7390.51121,1879.353,0,2146.10294,1,12,4960,0,4960,0,1,0.833333,0,0,0.083333
3756,21,Nontaburi,6,25000,6367.66732,1792.32469,0,490.22296,1,37,4802.7,0,4802.7,0,1,1,0,0,1
3757,22,Nontaburi,6,25000,9870.85976,2038.38712,0,9982.31433,1,54,16222.3,8722.6,7499.7,0,1,0.916667,0,0,0
3758,24,Nontaburi,5,25000,2434.95592,1592.9742,0,3958.1907,0.888889,2,370,0,370,0,0.111111,0.111111,0,0,0
3759,23,Nontaburi,6,25000,3978.36763,3521.7313,0,10969.49604,1,2,2275.5,2275.5,0,0,0.083333,0,0,0,0
3760,26,Bangkok,6,25000,54580.81568,30437.15928,0,23218.46501,1,22,26750,26750,0,14147.77563,0.666667,0,0.166667,4,0.083333
3761,22,Nontaburi,6,25000,2903.72365,3407.87739,0,6611.99437,0.545455,1,1500,1500,0,8065.36719,0.083333,0,0.25,8,0
3762,31,Nontaburi,6,25000,5098.25296,5999.49312,0,17273.33496,1,11,5607.5,1686.5,3921,0,0.454545,0.363636,0,0,0
3763,31,Nontaburi,6,25000,31771.1973,8516.00335,0,14971.29794,1,26,25714.8,18679.2,7035.6,0,0.833333,0.666667,0,0,0
3764,25,Nontaburi,6,25000,13907.81416,8459.27334,0,17700.72581,1,0,0,0,0,4689.699354,0,0,0.083333,1,0
3765,23,Nontaburi,6,25000,7288.92219,7554.61023,0,21381.85971,1,1,456.5,456.5,0,0,0.083333,0,0,0,0
3767,24,Nontaburi,6,25000,27920.76889,6586.88782,0,12793.05202,1,22,20717,20717,0,16104.85033,0.5,0,0.333333,6,0.25
3768,23,Bangkok,4,25000,0,0,0,0,0,6,3000,0,3000,0,0.857143,0.857143,0,0,0
3769,23,Nontaburi,6,25000,15583.25533,586.65765,0,735.32797,0.363636,6,11853,6613,5240,1295.671326,0.333333,0.25,0.083333,1,0.181818
3770,25,Bangkok,6,25000,2169.22698,1699.5303,0,144.34808,1,12,2374.8,0,2374.8,0,1,1,0,0,1
3771,28,Nontaburi,6,25000,39091.50905,50927.993,0,28494.7477,1,12,5749.2,0,5749.2,0,1,1,0,0,0
3772,30,Nontaburi,6,25000,12484.04553,1714.2994,0,5563.59504,1,10,11111.2,0,11111.2,0,0.833333,0.833333,0,0,0
3773,31,Nontaburi,6,25000,15775.10657,9977.4591,0,24929.85289,1,1,745,0,745,4509.581058,0.083333,0.083333,0.333333,7,0
3774,22,Nontaburi,6,25000,6766.24615,1717.00116,0,636.85705,1,24,6908.4,0,6908.4,0,1,1,0,0,1
3775,30,Nontaburi,6,25000,9931.96174,2525.72491,0,9374.34519,1,9,11248.8,10856.3,392.5,0,0.416667,0.083333,0,0,0
3776,21,Bangkok,6,25000,3637.35397,0,0,16.00479,0.181818,12,5132.4,0,5132.4,0,1,1,0,0,0
3777,29,Nontaburi,6,25000,15380.01397,1867.26083,0,869.05609,1,12,11064,0,11064,2645.835804,1,1,0.083333,1,1
3778,21,Nontaburi,6,25000,9899.99739,11212.96235,0,22880.14844,1,50,17534.6,17534.6,0,0,1,0,0,0,0
3779,25,Nontaburi,6,25000,17460.18537,29960.08935,0,25290.16337,1,28,10407.4,0,10407.4,0,1,1,0,0,0
3780,27,Nontaburi,6,25000,5594.99889,561.50133,0,31.22949,0.545455,0,0,0,0,1905.033126,0,0,0.166667,2,0.25
3781,27,Nontaburi,4,25000,6641.12193,4599.80824,0,21584.19812,1,8,1545.3,1158,387.3,5277.242838,0.375,0.375,0.25,8,0
3782,27,Nontaburi,6,25000,5607.57972,4472.34777,0,21251.07734,1,24,6630.4,6630.4,0,11719.15535,0.75,0,0.083333,2,0
3783,23,Nontaburi,6,25000,7401.65746,10962.64703,0,24477.83112,1,9,4319.6,2900,1419.6,0,0.583333,0.416667,0,0,0
3784,28,Nontaburi,6,25000,2829.56764,1894.43558,0,4916.05909,0.909091,9,7475.5,0,7475.5,0,0.818182,0.818182,0,0,0
3785,24,Nontaburi,6,25000,5578.97488,2045.61603,0,104.86808,0.363636,1,2412.7,2412.7,0,0,0.083333,0,0,0,0
3786,23,Nontaburi,6,25000,8441.20402,254.55716,0,70.3142,0.454545,5,5023.3,4240,783.3,0,0.416667,0.166667,0,0,0
3787,22,Nontaburi,6,25000,3713.87459,1762.4916,0,1272.40494,1,17,7603.6,890,6713.6,0,1,1,0,0,0.090909
3788,20,Nontaburi,6,25000,24832.86273,10360.5709,0,24219.43818,1,14,6120,760,5360,13182.97915,0.916667,0.833333,0.416667,10,0
3789,22,Nontaburi,6,25000,15664.83167,3911.14652,1,16639.67468,1,0,0,0,0,12742.32837,0,0,0.333333,9,0
3790,22,Bangkok,6,25000,98580.55448,7376.8264,0,4476.48987,0.363636,1,178,178,0,14578.91869,0.083333,0,0.25,3,0.5
3791,22,Nontaburi,4,25000,29863.6061,4879.12459,0,14971.45968,0.875,0,0,0,0,26667.87909,0,0,0.375,8,0.166667
3792,23,Nontaburi,6,25000,10815.4001,1798.235,0,1131.22729,1,17,9872.3,0,9872.3,0,1,1,0,0,1
3793,25,Nontaburi,6,25000,46782.54753,4648.60442,0,17096.93956,1,1,20,20,0,31477.77869,0.083333,0,0.25,6,0.083333
3794,31,Nontaburi,6,25000,26890.43472,3501.82281,0,8763.66489,1,56,45371.2,42851.1,2520.1,0,1,0.833333,0,0,0.333333
3795,28,Bangkok,6,25000,3577.76573,1705.57326,0,253.5204,1,12,3551.6,0,3551.6,0,1,0.916667,0,0,0.75
3796,26,Nontaburi,6,25000,26949.72436,4314.43631,0,11099.11791,1,14,31500,24300,7200,0,1,1,0,0,0.083333
3797,25,Nontaburi,6,25000,5683.36744,6068.9303,0,22357.29892,1,4,830,380,450,2888.36958,0.333333,0.166667,0.166667,5,0
3798,25,Nontaburi,6,25000,1954.90243,2294.65974,0,7139.59917,1,13,5429.6,4529.6,900,1610.465568,0.833333,0.416667,0.166667,4,0
