id,date,price,zipcode,lat,long,bedrooms,bathrooms,living_area,land_area,living_area17,land_area17,area_above,area_under,floors,waterfront,viewed,condition,grade,yr_built,yr_renovated
78298,20160714,799950,30166,37.4488,102.356,6,2.75,3040,36721,2420,21075,1760,1280,1,0,3,4,9,1958,0
78208,20160910,525000,30166,37.4485,102.355,3,1.75,2870,26500,2420,20500,2870,0,1.5,0,1,3,8,1948,1981
78249,20170112,419000,30166,37.4522,102.355,4,1.5,2150,23568,2150,10125,2150,0,1,0,0,4,7,1950,0
78274,20170401,439000,30166,37.4508,102.352,3,1,1530,19007,2090,20962,1290,240,1,0,0,4,8,1949,0
78239,20170217,530000,30166,37.4393,102.347,5,2.75,3230,13572,2910,15292,1880,1350,1,0,2,3,8,1965,0
78274,20170317,425000,30166,37.438,102.349,3,1.5,1570,12412,2130,12412,1570,0,1,0,3,3,8,1954,0
78234,20160708,1.13E+06,30166,37.4389,102.351,3,2.25,2790,13791,2720,12600,2790,0,1,0,3,3,8,2006,0
78244,20160819,925000,30166,37.4384,102.352,5,3.5,4050,13495,3210,13495,2230,1820,1,0,2,4,9,1988,0
78274,20160630,1.31E+06,30166,37.4396,102.353,4,2.5,2680,12215,2960,19964,1590,1090,1,1,4,3,9,1956,0
78299,20160722,590000,30166,37.435,102.347,3,2.25,2300,12430,2500,12430,1580,720,1,0,2,4,8,1960,0
78269,20170204,445500,30166,37.4321,102.347,4,1.5,2210,10497,1840,12697,1650,560,1,0,0,4,8,1953,0
78294,20160818,449000,30166,37.4333,102.347,4,2.75,2090,14141,1990,12920,1680,410,1.5,0,0,4,8,1941,0
78229,20160606,387500,30166,37.432,102.348,3,1,1560,14333,1640,14333,1560,0,1,0,0,4,7,1953,0
78290,20170102,500000,30166,37.4285,102.345,4,2.5,2230,26989,2570,17702,1400,830,1,0,1,4,8,1962,0
78264,20160801,569000,30166,37.4282,102.347,4,1.75,2400,21196,2200,19134,1590,810,1,0,0,5,8,1956,0
78269,20161230,355000,30166,37.4409,102.348,4,1.5,2230,11536,2170,12465,1220,1010,1,0,1,4,7,1954,0
78234,20160618,250275,30166,37.4413,102.349,2,1,790,11234,1930,11871,790,0,1,0,0,4,6,1942,0
78234,20170428,435000,30166,37.4413,102.349,2,1,790,11234,1930,11871,790,0,1,0,0,4,6,1942,0
78234,20161117,1.58E+06,30166,37.4414,102.354,3,3,2610,22672,2810,22672,2610,0,1.5,1,4,4,8,1952,0
78244,20161201,1.64E+06,30166,37.4418,102.354,3,3.5,4660,21164,3140,24274,4660,0,2,1,4,3,12,1975,1990
78269,20160513,375000,30166,37.4319,102.339,3,1,1190,9486,2100,10400,1190,0,1,0,0,4,7,1953,0
78241,20160902,738000,30166,37.4384,102.347,5,3.5,2790,16952,2980,17281,1970,820,2,0,2,3,10,1991,0
78259,20170224,430000,30166,37.4382,102.348,2,1.75,1840,14874,2920,15084,1300,540,1,0,2,3,8,1952,0
78227,20161231,755000,30166,37.4294,102.343,3,3.25,3450,15586,3560,15046,2690,760,2,0,0,3,11,1989,0
78237,20170317,760000,30166,37.429,102.341,3,3.25,3320,15022,3430,15018,3320,0,2,0,0,3,10,1989,0
78266,20160825,350000,30166,37.4404,102.34,4,2,2060,13400,1950,10370,2060,0,1,0,2,4,8,1957,0
78310,20160612,495000,30166,37.441,102.342,3,2,1769,9300,1870,10226,1769,0,1,0,0,4,7,1955,2009
78259,20170508,699950,30166,37.4357,102.343,4,3.25,3674,12793,3220,13100,3674,0,2,0,1,3,9,1987,0
78279,20161112,765000,30166,37.4363,102.342,4,2.5,3140,16200,2530,13200,2570,570,1,0,1,3,9,1988,0
78327,20160616,295000,30148,37.4323,102.328,3,1.75,1770,8235,1560,8918,1030,740,1,0,0,3,7,1960,0
78247,20160603,193000,30148,37.4327,102.328,3,1.5,1180,9048,1460,8942,1180,0,1,0,0,3,7,1960,0
78292,20161029,195000,30148,37.4263,102.331,4,1.5,2170,9948,1500,9750,2170,0,2,0,0,3,7,1952,0
78302,20160910,260000,30148,37.4267,102.331,3,1.5,1320,9750,1530,9750,1320,0,1,0,0,3,7,1954,0
78307,20161104,289000,30148,37.427,102.331,3,1.75,1580,9750,1460,9750,1580,0,1,0,0,5,7,1954,0
78320,20160709,310000,30148,37.4275,102.331,3,1.5,1460,9908,1420,9582,1460,0,1,0,0,3,7,1952,0
78340,20160908,267000,30148,37.4282,102.331,3,1.5,1030,8223,1460,9463,1030,0,1,0,0,4,7,1952,0
78275,20160625,260000,30148,37.4294,102.331,3,1.5,1580,8184,1540,9476,1140,440,1,0,0,3,7,1954,0
78343,20160519,251200,30148,37.425,102.332,4,1.5,1310,8250,1260,8255,1060,250,1,0,0,3,7,1953,0
78253,20161215,191000,30148,37.425,102.331,3,1,990,8255,1180,9750,990,0,1,0,0,3,7,1953,0
78338,20161107,185000,30148,37.4238,102.332,3,1.5,1010,7755,1270,8350,1010,0,1,0,0,3,6,1953,0
78332,20161124,329950,30108,37.5474,102.295,3,1.75,2080,5969,2090,5500,1080,1000,1,0,2,3,7,1971,0
78323,20160717,470000,30116,37.558,102.382,3,3.25,1740,1693,1130,1626,1360,380,2,0,0,3,8,2007,0
78353,20170222,490000,30126,37.5577,102.379,2,1,1760,5250,1760,5400,1000,760,1,0,2,4,7,1951,0
78318,20160530,490000,30126,37.5583,102.38,3,1.75,1920,5405,1190,5405,960,960,1,0,2,4,7,1947,0
78355,20160918,720000,30075,37.591,102.008,5,3.5,4140,7642,3330,6953,4140,0,2,0,0,3,8,2003,0
78295,20160609,536000,30075,37.5941,102.004,3,2.5,1900,6224,2260,5450,1900,0,2,0,0,3,7,2005,0
78345,20160728,627000,30075,37.5933,102.007,5,3.25,3570,5425,2690,5347,3570,0,2,0,0,3,7,2005,0
78275,20160609,550000,30075,37.5922,102.008,3,2.5,2260,4165,2770,4566,2260,0,2,0,0,3,7,2005,0
78365,20170427,663000,30075,37.5927,102.006,4,2.5,3570,6246,2260,5231,3570,0,2,0,0,3,7,2005,0
78275,20160508,537500,30075,37.5928,102.004,4,2.5,2550,4630,2550,5151,2550,0,2,0,0,3,7,2005,0
78315,20161105,799000,30115,37.6788,102.27,4,2.75,2390,6820,1980,6820,2140,250,2,0,0,4,7,1945,0
78289,20160502,640000,30115,37.678,102.269,4,2,1520,6200,1910,6200,1520,0,1.5,0,0,3,7,1945,0
78358,20160721,370000,30133,37.7107,102.332,3,2.5,1650,1793,1650,1863,1650,0,3,0,0,3,8,2007,0
78368,20161008,378000,30133,37.7108,102.332,3,2.5,1650,2082,1650,1965,1650,0,3,0,0,3,8,2007,0
78318,20170417,428000,30133,37.7108,102.333,3,2.5,1650,2201,1650,1965,1650,0,3,0,0,3,8,2007,0
78365,20160815,214000,30002,37.3221,102.215,3,1,1200,8316,1200,8316,1200,0,1,0,0,4,6,1953,0
78380,20170427,225000,30002,37.3221,102.216,3,1,1300,8316,1260,8316,1300,0,1,0,0,4,6,1954,0
78345,20161119,190000,30002,37.3231,102.215,3,1,1200,8316,1250,8316,1200,0,1,0,0,4,6,1953,0
78360,20161222,202500,30002,37.323,102.216,3,2,1540,8316,1250,8316,1540,0,1,0,0,5,6,1954,0
78390,20161024,195500,30002,37.3231,102.219,4,1,1230,8636,1168,8316,1230,0,1.5,0,0,4,6,1954,0
78376,20160703,850000,30117,37.7011,102.389,3,2.5,3230,5000,1820,5000,2430,800,2,0,2,5,8,1945,0
78332,20160519,367000,30117,37.701,102.39,2,1,700,2334,2300,5000,700,0,1,0,0,3,7,1945,0
78326,20160827,375000,30117,37.6999,102.391,1,1,1090,5250,2160,5250,980,110,1,0,0,3,6,1927,0
78391,20170320,562200,30117,37.6991,102.392,3,1.5,1900,5250,1810,5250,1500,400,1,0,0,4,7,1943,0
78366,20161016,930000,30117,37.6983,102.389,3,2.25,2890,5000,2020,5000,2890,0,3,0,0,3,9,2014,0
78334,20160923,995000,30117,37.6999,102.391,3,2.5,2460,10300,2410,5250,2460,0,1,0,0,3,10,1992,0
78339,20161008,715500,30117,37.6996,102.391,3,2.25,2410,9668,2510,5250,1540,870,1,0,1,4,8,1965,0
78393,20160709,560000,30053,37.6319,102.007,3,2.5,1960,6058,2480,6656,1960,0,2,0,0,3,8,2002,0
78343,20160728,583800,30053,37.6313,102.008,3,2.5,2480,6600,2310,6656,2480,0,2,0,0,3,8,2002,0
78338,20161204,248000,30155,37.7712,102.323,2,1,700,8301,1250,8304,700,0,1,0,0,3,6,1953,0
78383,20160821,412000,30155,37.7576,102.318,3,1,1660,6992,1390,7359,1260,400,1,0,0,5,7,1952,0
78352,20170213,1.32E+06,30007,37.6468,102.151,5,4,4420,36342,3720,37034,2740,1680,2,0,0,5,10,1982,0
78362,20160625,1.23E+06,30007,37.6463,102.151,4,3.5,3770,37034,3200,36342,2830,940,2,0,0,3,10,1989,0
78433,20170317,632000,30011,37.7704,102.196,3,2.25,2730,7521,2700,8204,2730,0,2,0,2,3,9,1992,0
78383,20160827,490000,30011,37.7711,102.195,3,2.25,2550,8588,3050,8588,2550,0,1,0,4,3,9,1989,0
78363,20160808,500000,30011,37.7703,102.193,4,2.5,2590,9354,2730,9264,2590,0,2,0,0,4,9,1993,0
78440,20161118,219000,30002,37.3171,102.219,3,1,1080,10639,1470,10600,1080,0,1.5,0,0,3,7,1953,0
78408,20161023,378950,30155,37.7615,102.329,4,2,1820,8400,1700,9450,1300,520,1,0,0,5,7,1956,0
78428,20170427,330000,30155,37.7607,102.329,4,2,1820,9450,1540,9450,1100,720,1,0,0,3,7,1962,0
78438,20170224,350000,30155,37.7604,102.329,3,1,1540,9800,1560,9450,1540,0,1,0,0,4,7,1950,0
78353,20170505,405100,30155,37.7598,102.328,4,2,1580,7300,1180,9450,1580,0,1,0,0,4,7,1955,0
78447,20161006,432500,30077,37.7471,102.075,3,2.5,1940,10800,2080,9600,1340,600,1,0,0,3,8,1979,0
78387,20160522,482000,30077,37.7466,102.076,5,2.25,2230,9600,2080,9760,1320,910,1,0,0,3,8,1978,0
78397,20170224,490000,30077,37.7455,102.073,3,2.5,2080,12032,2320,9900,2080,0,2,0,0,3,8,1978,0
78381,20160826,345000,30133,37.7151,102.355,3,3.25,1600,1882,1390,1379,1360,240,2,0,0,3,8,2000,0
78387,20170501,370000,30133,37.715,102.355,3,1.75,1496,1423,1460,1423,1248,248,2,0,0,3,8,2006,0
78454,20160520,475000,30133,37.715,102.354,4,1.75,1650,7775,1390,7200,1150,500,1,0,0,4,7,1950,0
78409,20161125,500000,30133,37.7132,102.355,4,2,2280,7200,1100,7620,2280,0,1,0,0,4,7,1956,0
78434,20170415,420000,30133,37.7144,102.351,3,1,1060,8097,1560,7940,940,120,1,0,0,4,7,1923,0
78411,20170506,464000,30133,37.7145,102.35,2,2,1230,4800,1560,7200,1230,0,2,0,0,3,7,1952,2004
78403,20160602,440150,30133,37.7184,102.355,2,1,1110,6800,1410,6963,1000,110,1,0,0,5,7,1947,0
78430,20161218,420000,30133,37.718,102.355,3,1,1790,7055,1710,7055,1520,270,1,0,0,5,8,1937,0
78420,20160515,467000,30133,37.7169,102.353,3,1,1660,6582,1110,6584,1000,660,1,0,0,5,7,1946,0
78385,20160707,245000,30133,37.7186,102.354,2,1,1500,6685,1420,6561,1190,310,1,0,0,3,7,1926,0
78385,20170213,570000,30133,37.7186,102.354,2,1,1500,6685,1420,6561,1190,310,1,0,0,3,7,1926,0
78395,20160612,440000,30133,37.7185,102.354,3,1,1710,6556,1410,6563,1200,510,1.5,0,0,4,7,1926,0
78445,20160515,465000,30133,37.7183,102.353,3,1.75,1410,6886,1410,6561,1410,0,1,0,0,3,7,1924,2013
78460,20170204,240000,30133,37.7188,102.353,2,1,870,6552,1500,6678,870,0,1,0,0,3,6,1947,0
78410,20170107,499000,30133,37.7189,102.353,2,1.5,1540,6549,1470,6552,1540,0,2,0,0,3,7,1980,0
78415,20161008,389000,30133,37.7164,102.351,3,1,1380,6591,1610,6594,1380,0,1,0,0,4,7,1947,0
78433,20161016,530000,30133,37.7176,102.35,3,2.25,2160,8114,2160,8000,1460,700,1,0,0,3,8,1960,0
78408,20160904,565000,30133,37.7172,102.349,5,3.5,2700,11675,2160,8114,1950,750,1.5,0,2,4,6,1948,0
78447,20161112,376000,30133,37.7162,102.349,3,2.25,1470,9140,1400,8204,1470,0,2,0,2,3,7,1982,0
78462,20160718,279000,30022,37.2202,101.993,4,2.5,1810,13000,1850,13000,1470,340,1,0,0,4,8,1977,0
78397,20161027,175000,30001,37.3095,102.283,3,1.75,1910,17003,1820,14806,1910,0,1.5,0,0,4,8,1963,0
78397,20170406,299000,30001,37.3095,102.283,3,1.75,1910,17003,1820,14806,1910,0,1.5,0,0,4,8,1963,0
78436,20160609,229950,30001,37.3067,102.285,4,1.75,1300,21000,2120,9920,1300,0,1,0,0,4,7,1969,0
78461,20160505,184000,30001,37.3075,102.284,3,1.75,1490,10125,2488,4981,1490,0,1,0,0,4,7,1962,0
78434,20160623,385000,30133,37.7048,102.353,3,3.25,1630,1677,1220,1677,1630,0,3,0,0,3,8,2007,0
78435,20160514,306000,30133,37.7049,102.353,3,1.5,1220,1086,1220,1422,1220,0,3,0,0,3,8,2007,0
78479,20160529,300000,30133,37.7049,102.349,2,1,820,3844,1520,3844,820,0,1,0,0,4,6,1916,0
78404,20160711,290000,30133,37.7048,102.347,2,1,840,3844,1040,3844,840,0,1,0,0,4,6,1919,0
78451,20160509,212000,30133,37.704,102.347,2,1.5,1020,1525,1020,3844,1020,0,2,0,0,3,7,2004,0
78474,20160911,335000,30133,37.7038,102.348,2,1,1510,3844,1170,3844,1510,0,1,0,0,4,7,1923,1970
78449,20170504,502000,30133,37.7041,102.353,4,1.75,1920,3844,1480,3844,1170,750,1,0,0,3,7,1967,0
78459,20160505,449250,30133,37.7042,102.352,4,2,1480,3844,1480,3844,1480,0,1.5,0,0,5,7,1928,0
78394,20170513,325000,30133,37.7041,102.351,2,2.5,1170,1638,1350,1407,1170,0,2,0,0,3,8,2008,0
78449,20161224,329000,30133,37.7038,102.352,4,1,1120,3844,1480,3844,1120,0,1,0,0,3,7,1972,0
78394,20160711,429950,30133,37.7041,102.355,4,1,1760,7216,1180,3844,1090,670,1,0,0,3,7,1947,0
78406,20161029,322000,30133,37.7035,102.351,3,3.25,1380,1225,1380,1704,1380,0,3,0,0,3,7,2000,0
78404,20160822,412000,30133,37.7031,102.349,3,1,1000,3844,1000,3920,900,100,1,0,0,5,7,1928,0
78493,20160611,250000,30133,37.7034,102.345,2,1.5,982,846,1010,3844,806,176,2,0,0,3,8,2006,0
78409,20161215,403500,30133,37.7027,102.347,4,2.75,2400,3844,1100,3844,1200,1200,1,0,0,5,7,1974,0
78419,20161104,345000,30133,37.7027,102.346,3,1,960,3844,1020,3844,960,0,1,0,0,3,7,1972,0
78439,20170414,220000,30133,37.7027,102.346,2,1,890,4804,1010,3844,890,0,1,0,0,4,7,1928,0
78404,20160718,358803,30133,37.7024,102.346,2,1,1040,5765,1040,3844,1040,0,1,0,0,3,7,1944,0
78413,20160912,278750,30133,37.7024,102.346,2,2,800,5765,1160,3844,800,0,1,0,0,4,6,1936,0
78484,20160819,415000,30133,37.7027,102.349,5,1.75,1960,3748,1410,3844,980,980,1,0,0,3,7,1965,0
78489,20160924,370000,30133,37.7024,102.35,3,1.5,1560,6774,1320,3844,1060,500,1,0,0,4,6,1927,0
78419,20160724,295000,30133,37.7027,102.355,3,1,830,3386,1300,3844,830,0,1,0,0,3,6,1942,1989
78434,20160819,369000,30133,37.7024,102.355,3,1.75,1300,3844,1290,3844,1300,0,1,0,0,3,7,1985,0
78449,20170225,325000,30133,37.7017,102.354,4,1,1640,3844,1230,3844,1460,180,1.5,0,0,4,7,1928,0
78470,20160703,100000,30032,37.3881,102.234,2,0.75,660,5240,850,5080,660,0,1,0,0,4,4,1912,0
78475,20161107,129000,30032,37.388,102.234,2,1,760,5240,980,5080,760,0,1,0,0,3,6,1949,0
78485,20160507,160000,30032,37.3877,102.234,2,1,1040,13100,910,5080,1040,0,1,0,0,5,6,1912,0
78420,20170224,229950,30032,37.3877,102.236,3,0.75,1030,12700,1140,6955,1030,0,1,0,0,4,5,1944,0
78495,20170410,209950,30032,37.39,102.236,2,1,860,5080,1250,6477,860,0,1,0,0,3,7,1960,0
78447,20170224,163000,30032,37.3912,102.234,3,1.75,1290,4811,1310,4811,1290,0,1,0,0,3,7,1996,0
78477,20160514,253000,30042,37.3848,102.1,4,2.5,2230,4541,2800,4860,2230,0,2,0,0,3,7,2006,0
78487,20170325,315000,30042,37.3837,102.099,4,2.5,3130,5999,3020,5997,3130,0,2,0,0,3,7,2006,0
78407,20161016,270000,30042,37.3833,102.1,3,2.25,2100,14027,2730,5999,2100,0,2,0,0,3,8,1979,0
78437,20170407,320000,30042,37.3828,102.098,4,2.5,3130,5200,3020,5200,3130,0,2,0,0,3,7,2005,0
78511,20160819,307300,30133,37.7292,102.343,2,2,1520,1020,1500,1245,1520,0,3,0,0,3,7,1999,0
78514,20161015,319950,30133,37.7293,102.343,3,3.25,1510,1245,1510,1245,1510,0,3,0,0,3,7,2007,0
78517,20161106,308625,30133,37.7293,102.343,2,2,1500,1408,1500,1245,1500,0,3,0,0,3,7,1999,0
78435,20170410,352000,30133,37.7298,102.342,3,0.75,1240,7200,1210,7200,1240,0,1,0,0,3,7,1947,0
78470,20161016,343000,30133,37.7298,102.34,2,1,1230,7560,1270,7560,1230,0,1,0,0,3,7,1961,0
78500,20170206,299900,30133,37.7289,102.34,2,1,810,6150,1080,7200,810,0,1,0,0,3,7,1950,0
78425,20161222,210000,30133,37.7294,102.341,1,1,1050,7583,1420,7560,1050,0,1,0,0,4,6,1947,0
78428,20161023,410500,30133,37.727,102.339,3,1,1150,6800,1210,6800,1150,0,1,0,0,3,7,1954,0
78463,20170316,472500,30133,37.728,102.339,3,2,1790,6800,1470,6800,1240,550,1,0,0,4,7,1964,0
78483,20170401,370037,30133,37.7284,102.339,2,1,1250,9270,1130,6800,1250,0,1,0,0,4,7,1948,0
78503,20160721,290000,30133,37.7282,102.337,2,1,850,6800,870,6800,850,0,1,0,0,3,7,1948,0
78503,20160821,375000,30133,37.7275,102.336,2,1,1810,8527,1490,6800,1810,0,1.5,0,0,4,7,1943,0
78453,20160825,358000,30133,37.7284,102.336,3,1,1150,4681,1150,6800,1150,0,1,0,0,3,7,1955,0
78498,20161001,227000,30133,37.7274,102.337,2,1,860,6800,1220,6800,860,0,1,0,0,3,6,1943,0
78458,20160513,230000,30133,37.7281,102.335,2,0.75,650,5360,1110,6700,650,0,1,0,0,4,5,1931,0
78431,20161201,500000,30133,37.7289,102.335,4,2.5,1900,5001,1950,4680,1200,700,1,0,0,3,8,2008,0
78495,20160609,304700,30133,37.7291,102.337,2,1,740,5995,1140,5995,740,0,1,0,0,4,7,1949,0
78506,20160922,282150,30133,37.7289,102.337,2,1,700,5940,1070,5995,700,0,1,0,0,3,7,1948,0
78490,20170224,396000,30133,37.7289,102.338,3,1,1390,6160,1230,6160,1390,0,1,0,0,4,7,1949,0
78520,20160506,365000,30133,37.7291,102.339,3,1.5,1310,8160,1090,7560,1310,0,1,0,0,3,7,1950,0
78503,20160903,700000,30010,37.3402,102.046,3,1.75,2600,7668,1980,13664,1300,1300,1,0,0,4,8,1968,0
78513,20160902,570000,30010,37.3402,102.046,3,1.5,1980,10203,1980,13664,1680,300,1,0,0,4,7,1946,0
78468,20160827,640000,30010,37.3413,102.048,4,1.75,2020,16120,1940,16350,2020,0,1,0,0,3,7,1969,0
78458,20170409,475000,30010,37.3412,102.051,3,1.75,1850,26445,2110,23280,1850,0,1,0,0,4,7,1962,1977
78433,20170213,625000,30010,37.3397,102.048,3,1.75,2700,18893,2260,17494,2110,590,1,0,0,4,7,1948,1983
78463,20170421,790000,30010,37.3389,102.048,3,2.5,2390,15084,1850,17494,2390,0,2,0,0,3,8,2000,0
78519,20160718,260000,30010,37.3375,102.048,2,1,1270,19602,1270,17699,1270,0,1,0,0,3,6,1977,0
78439,20170225,235000,30010,37.3434,102.049,3,1.75,1520,12246,1460,12246,1520,0,1,0,0,4,6,1971,0
78445,20170107,162000,30010,37.3431,102.048,4,1,1460,16638,1460,16638,1460,0,1,0,0,4,6,1975,0
78457,20170408,288349,30010,37.3414,102.047,3,1,1250,18616,1920,15654,1250,0,1,0,0,4,6,1972,0
78513,20160909,301000,30155,37.7654,102.297,3,1.5,1030,8414,1750,8414,1030,0,1,0,0,4,7,1967,0
78472,20160801,415000,30155,37.7643,102.295,4,2.5,1160,16008,1570,12645,1160,0,1,0,0,4,7,1989,0
78442,20160619,410000,30155,37.7636,102.294,6,2.75,2520,9324,1820,11000,1320,1200,1,0,0,4,7,1962,0
78481,20160626,1.08E+06,30006,37.5641,102.124,4,3.5,3990,5267,3230,6481,3990,0,2,0,0,3,10,2008,0
78521,20160626,1.05E+06,30006,37.5637,102.123,4,3.5,3450,7832,3220,8567,3450,0,2,0,0,3,10,2007,0
78458,20160924,665000,30177,37.7042,102.371,4,2.75,2420,7102,1620,7102,1670,750,1,0,0,5,7,1946,0
78518,20161030,490000,30177,37.7032,102.371,2,1,2180,9300,1830,7378,1090,1090,1,0,0,4,7,1947,0
78523,20160611,700000,30177,37.7032,102.37,3,2.75,2500,7378,2040,7140,1390,1110,1,0,0,5,7,1948,0
78548,20160711,565000,30177,37.7042,102.37,4,1.75,2140,7102,1950,7102,1070,1070,1,0,0,4,7,1948,0
78483,20161202,340000,30177,37.7042,102.369,2,1,860,7102,1450,7102,860,0,1,0,0,3,6,1947,0
78512,20161008,399950,30155,37.7447,102.328,3,2,2050,9396,1680,9391,1170,880,1,0,0,5,7,1960,0
78542,20160805,365000,30155,37.7443,102.327,3,1.5,1640,8301,1640,8955,1290,350,1,0,0,3,7,1958,0
78507,20160515,349950,30125,37.7127,102.325,3,1,1400,7066,1400,7320,1400,0,1,0,0,3,8,1957,0
78543,20170109,264950,30155,37.7606,102.32,2,1,770,7434,1060,7453,770,0,1,0,0,3,6,1947,0
78584,20160905,180000,30155,37.762,102.321,2,1,770,9370,1060,9352,770,0,1,0,0,3,7,1947,0
78512,20170427,425000,30155,37.7629,102.318,4,1,1480,8321,1580,8502,1080,400,1,0,0,3,7,1953,0
78544,20161110,338000,30155,37.7623,102.317,3,1.75,1250,7710,1340,7710,1250,0,1,0,0,4,7,1947,0
78522,20161003,310000,30155,37.7598,102.316,2,1,1050,8220,1340,7651,780,270,1,0,0,4,6,1947,0
78512,20161021,418000,30155,37.7629,102.315,3,1.75,1530,7238,1580,7238,1530,0,1,0,0,3,7,1959,0
78539,20160516,379950,30155,37.7563,102.316,3,3.25,1860,1787,1830,1787,1860,0,3,0,0,3,8,2007,0
78532,20160624,304000,30155,37.7572,102.318,4,2,1310,8454,1320,8274,1310,0,1,0,0,4,7,1953,0
78563,20161218,357500,30155,37.757,102.316,3,1.75,1630,9403,1430,8461,1630,0,1,0,0,3,7,1983,0
78582,20160619,352450,30155,37.7564,102.316,3,2,1430,6000,1630,6315,1430,0,1,0,0,5,7,1945,0
78592,20160528,220000,30155,37.7529,102.324,3,1,1180,5002,1470,8410,1180,0,1.5,0,0,3,7,1946,0
78544,20160902,269000,30155,37.7547,102.323,2,1,770,8612,1290,8407,770,0,1,0,0,3,6,1953,0
78572,20161211,329000,30155,37.7538,102.322,4,2,1190,7877,1480,9975,1190,0,1.5,0,0,5,7,1946,0
78561,20161109,346000,30155,37.754,102.321,3,1.75,1590,9636,1800,9975,1590,0,1.5,0,0,4,6,1953,0
78572,20160909,395000,30155,37.7529,102.318,4,1,1440,8320,1440,9230,1440,0,1.5,0,0,3,7,1946,0
78582,20160811,327000,30155,37.7532,102.318,2,1,1070,9750,1500,8775,1070,0,1,0,0,3,7,1947,0
78594,20170130,330000,30155,37.7534,102.318,4,1.5,1890,7540,1890,8515,1890,0,1,0,0,4,7,1967,0
78563,20161021,289950,30155,37.7562,102.318,3,1,1090,8280,1060,7609,1090,0,1,0,0,3,6,1947,2006
78591,20161114,244000,30155,37.755,102.316,2,1,960,8450,1090,8450,960,0,1,0,0,5,6,1950,0
78592,20161204,295000,30155,37.7548,102.316,3,1,1000,8320,1090,8450,1000,0,1,0,0,5,6,1951,0
78593,20160515,400000,30155,37.7548,102.317,3,1,1630,10304,1480,8515,1630,0,1,0,0,5,7,1953,0
78594,20160923,295000,30155,37.755,102.317,2,1,840,10465,1320,8515,840,0,1,0,0,3,6,1951,0
78544,20161126,425000,30155,37.753,102.317,4,2.25,2200,8384,1750,8384,1250,950,1,0,0,3,7,1959,0
78562,20160623,291500,30155,37.7494,102.319,3,1,880,9238,1170,9238,880,0,1.5,0,0,5,6,1946,0
78583,20160918,535000,30155,37.7487,102.319,3,1.75,2020,10031,1500,8456,1370,650,1,0,0,5,7,1952,0
78524,20160722,451000,30155,37.7508,102.322,5,3,2260,6508,1940,9450,1330,930,1,0,0,3,7,2003,0
78594,20160625,1.33E+06,30119,37.6308,102.369,3,1.5,1940,2885,2550,3600,1940,0,1.5,0,2,3,8,1900,0
78629,20160709,1.47E+06,30119,37.6301,102.369,6,4.5,4230,6420,3450,4085,2360,1870,2,0,3,4,8,1916,0
78639,20160620,2.40E+06,30119,37.6307,102.367,6,4.5,5480,10800,2970,7200,4430,1050,2,0,3,4,9,1999,0
78555,20160715,600000,30119,37.6313,102.368,2,1,1180,2160,2700,5400,940,240,1,0,1,3,7,1909,0
78634,20160807,1.45E+06,30119,37.632,102.369,4,2.5,3200,3600,2490,4080,2600,600,3,0,3,4,9,1997,0
78644,20160815,900000,30119,37.6318,102.369,4,2,1980,7200,2490,4200,1700,280,2,0,3,3,8,1910,0
78579,20160911,1.39E+06,30119,37.6313,102.369,3,3,2490,3600,2490,3600,1790,700,2,0,3,4,8,1911,0
78634,20160520,490000,30119,37.6313,102.37,5,3.5,4460,2975,2490,4231,3280,1180,3,0,2,3,10,2015,0
78646,20161126,900000,30119,37.6321,102.371,3,1.5,2160,2260,2570,2400,1620,540,2,0,2,5,8,1917,0
78645,20160819,325000,30177,37.7017,102.36,2,1,750,5534,1050,5534,750,0,1,0,0,3,7,1947,0
78646,20160630,480000,30028,37.7649,102.253,4,3,2440,9664,2380,9609,1890,550,2,0,0,3,8,1981,0
78702,20170507,415000,30028,37.7726,102.266,3,1.75,1770,10513,2070,9968,1400,370,1,0,0,4,7,1982,0
78692,20170127,215000,30001,37.3041,102.28,4,2.5,2130,4496,3220,5400,2130,0,2,0,0,3,7,2004,0
78642,20170430,286651,30001,37.3035,102.283,3,2.5,1830,4997,2488,4998,1830,0,2,0,0,3,7,2004,0
78672,20160922,254950,30001,37.3052,102.283,3,2.5,1794,4769,3557,4807,1794,0,2,0,0,3,7,2005,0
78622,20161120,272000,30001,37.3059,102.28,4,2.5,2789,3960,2547,3960,2789,0,2,0,0,3,7,2007,0
78702,20160915,330000,30001,37.3002,102.282,5,2.5,3597,4972,3193,6000,3597,0,2,0,0,3,7,2006,0
78622,20170105,330000,30001,37.3012,102.285,4,2.5,3504,6000,2790,5231,3504,0,2,0,0,3,7,2006,0
78623,20170429,351000,30001,37.3054,102.276,3,2.5,2594,4455,2981,4950,2594,0,2,0,0,3,8,2012,0
78643,20160623,312891,30001,37.3052,102.276,5,3,2300,8214,2594,4950,2300,0,2,0,0,3,8,2013,0
78663,20160808,359000,30001,37.3058,102.277,4,2.5,2575,4725,2575,5323,2575,0,2,0,0,3,8,2011,0
78674,20170226,350000,30028,37.7598,102.255,2,1,720,5820,952,5820,720,0,1,0,1,5,6,1950,0
78649,20170220,590000,30028,37.7605,102.258,4,2,2990,12970,2500,10680,1960,1030,1.5,0,2,4,7,1948,0
78643,20160926,599000,30117,37.7005,102.358,2,1,1550,7713,1340,6350,1550,0,1,0,0,3,7,1930,1979
